,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
21356,2016.0,9.0,27/9/2016,ness-ziona-rehovot,לרר ראובן 9,4,108,3,"1,755,000","16,250",1990
21357,2016.0,9.0,27/9/2016,ness-ziona-rehovot,,5,125,,"2,290,000","18,320",2016
21358,2016.0,9.0,27/9/2016,ness-ziona-rehovot,הגיא 6,5,217,4,"2,800,000","12,903",2003
21359,2016.0,9.0,27/9/2016,ness-ziona-rehovot,רחובות,4,114,15,"1,850,000","16,228",2016
21360,2016.0,9.0,27/9/2016,ness-ziona-rehovot,"נדב, הרב 13",3,63,2,"800,000","12,698",1970
21361,2016.0,9.0,27/9/2016,ness-ziona-rehovot,מורדי הגטאות 8,4,100,1,"1,650,000","16,500",2011
21362,2016.0,9.0,26/9/2016,ness-ziona-rehovot,בר כוכבא 14,4,100,3,"1,390,000","13,900",2009
21363,2016.0,9.0,26/9/2016,ness-ziona-rehovot,הכרמים 29,4,104,3,"2,150,000","20,673",2009
21364,2016.0,9.0,26/9/2016,ness-ziona-rehovot,החבורה 7,3,49,1,"950,000","19,387",1950
21365,2016.0,9.0,26/9/2016,ness-ziona-rehovot,ההגנה 46,5,122,1,"1,666,000","13,655",2016
21366,2016.0,9.0,26/9/2016,ness-ziona-rehovot,ההגנה 46,5,122,2,"1,550,000","12,704",2016
21367,2016.0,9.0,26/9/2016,ness-ziona-rehovot,,5,122,,"1,666,000","13,655",2016
21368,2016.0,9.0,26/9/2016,ness-ziona-rehovot,פקיעין 2,4,105,14,"1,680,000","16,000",2012
21369,2016.0,9.0,26/9/2016,ness-ziona-rehovot,מילצ'ן חיים אליעזר 10,3,69,2,"970,000","14,057",1970
21370,2016.0,9.0,26/9/2016,ness-ziona-rehovot,"מוסקוביץ' ד""ר 35",4,100,2,"1,750,000","17,500",1970
21371,2016.0,9.0,26/9/2016,ness-ziona-rehovot,,4,100,,"2,090,000","20,900",2008
21372,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,5,120,,"1,925,047","16,042",2016
21373,2016.0,8.0,30/8/2016,ness-ziona-rehovot,גורדון א.ד. 33,3.5,77,1,"1,250,000","16,233",1975
21374,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,6,180,,"2,538,350","14,101",2013
21375,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,4,154,,"3,300,000","21,428",2016
21376,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,3,69,,"1,370,000","19,855",1950
21377,2016.0,8.0,30/8/2016,ness-ziona-rehovot,יהואש 10,3,69,1,"1,370,000","19,855",1950
21378,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,,,,"1,570,920",,
21379,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,5,125,,"2,500,000","20,000",2016
21380,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,4.5,103,,"5,800,000","56,310",2010
21381,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,3.5,77,,"1,250,000","16,233",1975
21382,2016.0,8.0,30/8/2016,ness-ziona-rehovot,חסיה המיילדת 2,6,180,,"2,538,350","14,101",2013
21383,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,5,125,,"2,270,000","18,160",2016
21384,2016.0,8.0,30/8/2016,ness-ziona-rehovot,אגמון 99,5,120,1,"1,925,047","16,042",2016
21385,2016.0,8.0,30/8/2016,ness-ziona-rehovot,"רמב""ם 21",4.5,103,,"5,800,000","56,310",2010
21386,2016.0,8.0,30/8/2016,ness-ziona-rehovot,מקוב בתיה 24,3,88,1,"1,300,000","14,772",2016
21387,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,3,88,,"1,300,000","14,772",2016
21388,2016.0,8.0,30/8/2016,ness-ziona-rehovot,"הקיבוצים, שדרות",5,125,2,"1,570,920","12,567",2016
21389,2016.0,8.0,30/8/2016,ness-ziona-rehovot,,5,125,,"1,570,920","12,567",2016
21390,2016.0,8.0,30/8/2016,ness-ziona-rehovot,אהרוני ישראל 24,5,125,,"2,500,000","20,000",2016
21391,2016.0,8.0,30/8/2016,ness-ziona-rehovot,השריון,4,154,7,"3,300,000","21,428",2016
21392,2016.0,8.0,30/8/2016,ness-ziona-rehovot,רחובות,5,125,7,"2,270,000","18,160",2016
21393,2016.0,8.0,29/8/2016,ness-ziona-rehovot,,5,125,,"1,930,000","15,440",2005
21394,2016.0,8.0,29/8/2016,ness-ziona-rehovot,,5,120,,"2,000,000","16,666",2010
21395,2016.0,8.0,29/8/2016,ness-ziona-rehovot,בגין מנחם 3,5,125,1,"1,930,000","15,440",2005
21396,2016.0,8.0,29/8/2016,ness-ziona-rehovot,בגין מנחם 1,5,120,1,"2,000,000","16,666",2010
21397,2016.0,8.0,29/8/2016,ness-ziona-rehovot,שאול המלך 4,5,115,5,"1,915,000","16,652",2016
21398,2016.0,8.0,29/8/2016,ness-ziona-rehovot,שאול המלך 2,4,102,3,"1,780,000","17,450",2016
21399,2016.0,8.0,29/8/2016,ness-ziona-rehovot,אהרוני ישראל 24,5,125,5,"2,100,000","16,800",2016
21400,2016.0,8.0,29/8/2016,ness-ziona-rehovot,שאול המלך 6,4,102,2,"1,725,000","16,911",2016
21401,2016.0,8.0,29/8/2016,ness-ziona-rehovot,רחובות,4,114,15,"1,815,000","15,921",2015
21402,2016.0,7.0,31/7/2016,ness-ziona-rehovot,העוגן 5,5,113,4,"2,450,000","21,681",2005
21403,2016.0,7.0,31/7/2016,ness-ziona-rehovot,הנרקיס 15,4,96,1,"1,340,000","13,958",1996
21404,2016.0,7.0,31/7/2016,ness-ziona-rehovot,סביון 100,4,100,1,"1,750,000","17,500",2016
21405,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,4,100,,"1,750,000","17,500",2016
21406,2016.0,7.0,31/7/2016,ness-ziona-rehovot,"הקיבוצים, שדרות 4",4,100,14,"1,595,000","15,950",2015
21407,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,2,61,,"1,480,000","24,262",1990
21408,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,,,,"1,770,000",,
21409,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,5,120,,"2,725,000","22,708",2016
21410,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,4,100,,"1,474,600","14,746",2016
21411,2016.0,7.0,31/7/2016,ness-ziona-rehovot,פלמח 7,2,61,2,"1,480,000","24,262",1990
21412,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,5,115,,"1,770,000","15,391",1995
21413,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,5,120,,"2,365,000","19,708",2016
21414,2016.0,7.0,31/7/2016,ness-ziona-rehovot,רחובות,5,120,15,"2,725,000","22,708",2016
21415,2016.0,7.0,31/7/2016,ness-ziona-rehovot,"הרצוג, הרב 27",5,115,1,"1,770,000","15,391",1995
21416,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,,,,"1,595,000",,
21417,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,4,100,,"1,595,000","15,950",2015
21418,2016.0,7.0,31/7/2016,ness-ziona-rehovot,רחובות,5,120,14,"2,365,000","19,708",2016
21419,2016.0,7.0,31/7/2016,ness-ziona-rehovot,אבן עזרא,4,100,12,"1,474,600","14,746",2016
21420,2016.0,7.0,31/7/2016,ness-ziona-rehovot,סביון 100,4,100,1,"1,750,000","17,500",2016
21421,2016.0,7.0,31/7/2016,ness-ziona-rehovot,,5,113,,"2,450,000","21,681",2005
21422,2016.0,7.0,31/7/2016,ness-ziona-rehovot,העוגן 5,5,113,4,"2,450,000","21,681",2005
21423,2016.0,7.0,29/7/2016,ness-ziona-rehovot,אבן עזרא,5,127,11,"2,305,000","18,149",2015
21424,2016.0,7.0,29/7/2016,ness-ziona-rehovot,"הקיבוצים, שדרות",4,100,15,"1,800,000","18,000",2015
21425,2016.0,7.0,29/7/2016,ness-ziona-rehovot,"אינשטיין,פרופ' 14",4,100,2,"2,000,000","20,000",1959
21426,2016.0,7.0,29/7/2016,ness-ziona-rehovot,הר הצופים 64,5,169,6,"2,480,000","14,674",2013
21427,2016.0,7.0,28/7/2016,ness-ziona-rehovot,אהרון לוטה,4,100,1,"1,655,850","16,558",2016
21428,2016.0,7.0,28/7/2016,ness-ziona-rehovot,,,,,"3,230,000",,
21429,2016.0,7.0,28/7/2016,ness-ziona-rehovot,הרצל 29,4,86,5,"1,190,000","13,837",1985
21430,2016.0,7.0,28/7/2016,ness-ziona-rehovot,כצנלסון ישראל 29,6,150,,"3,230,000","21,533",2015
21431,2016.0,7.0,28/7/2016,ness-ziona-rehovot,האמהות 18,4,111,1,"1,900,000","17,117",2005
21432,2016.0,6.0,30/6/2016,ness-ziona-rehovot,אלול רינה,6,160,,"2,460,000","15,375",2016
21433,2016.0,6.0,30/6/2016,ness-ziona-rehovot,ההגנה 25,2.5,38,4,"860,000","22,631",1960
21434,2016.0,6.0,30/6/2016,ness-ziona-rehovot,טשרניחובסקי שאול 42,4,93,5,"1,320,000","14,193",2008
21435,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,5,120,,"1,905,047","15,875",2016
21436,2016.0,6.0,30/6/2016,ness-ziona-rehovot,נגבה 5,3,55,4,"1,455,000","26,454",1980
21437,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,4,104,,"1,480,000","14,230",2016
21438,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,5,123,,"1,680,000","13,658",2016
21439,2016.0,6.0,30/6/2016,ness-ziona-rehovot,האתרוג,5,123,14,"1,680,000","13,658",2016
21440,2016.0,6.0,30/6/2016,ness-ziona-rehovot,אברבנאל,4,104,10,"1,480,000","14,230",2016
21441,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,6,160,,"2,460,000","15,375",2016
21442,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,3,55,,"1,455,000","26,454",1980
21443,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,4,93,,"1,320,000","14,193",2008
21444,2016.0,6.0,30/6/2016,ness-ziona-rehovot,,2.5,38,,"860,000","22,631",1960
21445,2016.0,6.0,30/6/2016,ness-ziona-rehovot,רחובות 42,5,120,3,"1,905,047","15,875",2016
21446,2016.0,6.0,29/6/2016,ness-ziona-rehovot,לרר משה,5,134,2,"2,650,000","19,776",2017
21447,2016.0,6.0,29/6/2016,ness-ziona-rehovot,סביון 1,4,100,3,"1,810,000","18,100",2015
21448,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,5,134,,"2,650,000","19,776",2017
21449,2016.0,6.0,29/6/2016,ness-ziona-rehovot,לרר משה,5,134,2,"2,650,000","19,776",2017
21450,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,4,100,,"1,810,000","18,100",2015
21451,2016.0,6.0,29/6/2016,ness-ziona-rehovot,השומרים 1,4,110,2,"900,000","8,181",1992
21452,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,4,110,,"900,000","8,181",1992
21453,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,,,,"1,960,000",,
21454,2016.0,6.0,29/6/2016,ness-ziona-rehovot,בנימין 21,4,90,3,"1,470,000","16,333",1960
21455,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,4,90,,"1,470,000","16,333",1960
21456,2016.0,6.0,29/6/2016,ness-ziona-rehovot,,4,93,,"1,380,000","14,838",2000
21457,2016.0,6.0,29/6/2016,ness-ziona-rehovot,חתוכה זכריה 10,4,93,1,"1,380,000","14,838",2000
21458,2016.0,6.0,28/6/2016,ness-ziona-rehovot,עמיחי 29,4,89,,"1,550,000","17,415",1950
21459,2016.0,6.0,28/6/2016,ness-ziona-rehovot,,3,84,,"1,400,000","16,666",1986
21460,2016.0,6.0,28/6/2016,ness-ziona-rehovot,,4,110,,"1,870,000","17,000",2006
21461,2016.0,6.0,28/6/2016,ness-ziona-rehovot,,5,107,,"1,740,000","16,261",1992
21462,2016.0,5.0,31/5/2016,ness-ziona-rehovot,סוחובולסקי צבי 32,6,198,1,"3,025,000","15,277",2003
21463,2016.0,5.0,31/5/2016,ness-ziona-rehovot,ארגמן,5,123,3,"2,390,000","19,430",2016
21464,2016.0,5.0,31/5/2016,ness-ziona-rehovot,הרצל 29,4,86,3,"1,150,000","13,372",2002
21465,2016.0,5.0,31/5/2016,ness-ziona-rehovot,גן הפקאן 42,5,120,2,"1,955,047","16,292",2016
21466,2016.0,5.0,31/5/2016,ness-ziona-rehovot,רחובות 10,4,99,3,"1,485,000","15,000",2016
21467,2016.0,5.0,31/5/2016,ness-ziona-rehovot,"ח""ן, שדרות 68",5,125,7,"2,150,000","17,200",2016
21468,2016.0,5.0,31/5/2016,ness-ziona-rehovot,חושן 14,5,133,3,"2,280,000","17,142",2014
21469,2016.0,5.0,31/5/2016,ness-ziona-rehovot,אבנר בן נר,5,125,2,"2,460,000","19,680",2013
21470,2016.0,5.0,30/5/2016,ness-ziona-rehovot,אבן עזרא,5,122,7,"1,890,000","15,491",2015
21471,2016.0,5.0,30/5/2016,ness-ziona-rehovot,שדרות אליהו 36,4,87,3,"1,080,000","12,413",1994
21472,2016.0,5.0,30/5/2016,ness-ziona-rehovot,הכרמים 27,5,101,3,"2,200,000","21,782",2009
21473,2016.0,5.0,30/5/2016,ness-ziona-rehovot,אבן עזרא,5,123,7,"1,560,000","12,682",2015
21474,2016.0,5.0,30/5/2016,ness-ziona-rehovot,"הקיבוצים, שדרות",4,100,13,"1,560,000","15,600",2015
21475,2016.0,5.0,30/5/2016,ness-ziona-rehovot,שדרות אליהו 36,,,,"1,080,000",,
21476,2016.0,5.0,30/5/2016,ness-ziona-rehovot,הר הצופים 66,5,150,5,"2,575,000","17,166",2013
21477,2016.0,5.0,30/5/2016,ness-ziona-rehovot,אדום,4,100,4,"1,770,000","17,700",2015
21478,2016.0,5.0,30/5/2016,ness-ziona-rehovot,אבן עזרא,5,121,2,"1,645,000","13,595",2016
21479,2016.0,5.0,30/5/2016,ness-ziona-rehovot,שדרות הקיבוצים 24,,,,"1,560,000",,
21480,2016.0,5.0,30/5/2016,ness-ziona-rehovot,דובנבוים גרשון 8,5,161,8,"2,000,000","12,422",2015
21481,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,5,168,,"2,150,000","12,797",2016
21482,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,3.5,74,,"1,369,000","18,500",1977
21483,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,3,75,,"750,000","10,000",2006
21484,2016.0,5.0,30/5/2016,ness-ziona-rehovot,ההסתדרות 36,2,38,2,"700,000","18,421",1951
21485,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,3,75,,"1,450,000","19,333",1990
21486,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,4,87,,"1,080,000","12,413",1994
21487,2016.0,5.0,30/5/2016,ness-ziona-rehovot,מבצע ליטני 7,3,75,3,"750,000","10,000",2006
21488,2016.0,5.0,30/5/2016,ness-ziona-rehovot,שדרות אליהו 36,4,87,3,"1,080,000","12,413",1994
21489,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,5,101,,"2,200,000","21,782",2009
21490,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,,,,"1,560,000",,
21491,2016.0,5.0,30/5/2016,ness-ziona-rehovot,,5,125,,"2,095,850","16,766",2016
21492,2016.0,4.0,28/4/2016,ness-ziona-rehovot,יעקב 9,3.5,72,3,"1,330,000","18,472",1990
21493,2016.0,4.0,28/4/2016,ness-ziona-rehovot,,3.5,72,,"1,330,000","18,472",1990
21494,2016.0,4.0,27/4/2016,ness-ziona-rehovot,לרר משה 12,5,161,7,"3,670,000","22,795",2016
21495,2016.0,4.0,27/4/2016,ness-ziona-rehovot,נווה אלון 2,4,87,6,"1,400,000","16,091",1993
21496,2016.0,4.0,27/4/2016,ness-ziona-rehovot,חזון איש 7,4,97,6,"1,515,000","15,618",2016
21497,2016.0,4.0,27/4/2016,ness-ziona-rehovot,מזרחי משה 4,3,75,4,"775,000","10,333",1970
21498,2016.0,4.0,27/4/2016,ness-ziona-rehovot,שד חן 68,6,150,5,"2,430,000","16,200",2016
21499,2016.0,4.0,26/4/2016,ness-ziona-rehovot,אבן עזרא 5,4,104,2,"1,583,000","15,221",2016
21500,2016.0,4.0,26/4/2016,ness-ziona-rehovot,אבן עזרא 5,4,104,8,"1,665,000","16,009",2016
21501,2016.0,4.0,26/4/2016,ness-ziona-rehovot,"יבנה, דרך 23",4,68,2,"1,250,000","18,382",1970
21502,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,5,134,,"2,258,572","16,855",2014
21503,2016.0,4.0,26/4/2016,ness-ziona-rehovot,כהנוב זאב 39,6,153,2,"3,450,000","22,549",2007
21504,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,6,153,,"3,450,000","22,549",2007
21505,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,3.5,80,,"1,300,000","16,250",2009
21506,2016.0,4.0,26/4/2016,ness-ziona-rehovot,כרמל 5,3.5,80,19,"1,300,000","16,250",2009
21507,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,,,,"2,258,572",,
21508,2016.0,4.0,26/4/2016,ness-ziona-rehovot,הר הצופים 119,5,134,,"2,258,572","16,855",2014
21509,2016.0,4.0,26/4/2016,ness-ziona-rehovot,אבן עזרא 5,4,104,8,"1,665,000","16,009",2016
21510,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,4,104,,"1,665,000","16,009",2016
21511,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,4,104,,"1,583,000","15,221",2016
21512,2016.0,4.0,26/4/2016,ness-ziona-rehovot,,4,68,,"1,250,000","18,382",1970
21513,2016.0,4.0,26/4/2016,ness-ziona-rehovot,אבן עזרא 5,4,104,2,"1,583,000","15,221",2016
21514,2016.0,4.0,25/4/2016,ness-ziona-rehovot,הר הצופים 17,4,100,9,"1,620,000","16,200",2004
21515,2016.0,4.0,24/4/2016,ness-ziona-rehovot,כרמל 5,4,100,21,"1,350,000","13,500",2009
21516,2016.0,4.0,24/4/2016,ness-ziona-rehovot,זמיר 4,6,200,,"7,919,075","39,595",2014
21517,2016.0,4.0,24/4/2016,ness-ziona-rehovot,הכרמים 27,4,99,1,"1,865,000","18,838",2009
21518,2016.0,4.0,24/4/2016,ness-ziona-rehovot,כרמל 15,4,100,17,"1,400,000","14,000",2009
21519,2016.0,4.0,22/4/2016,ness-ziona-rehovot,הר הצופים 48,5,134,,"2,187,702","16,326",2015
21520,2016.0,4.0,22/4/2016,ness-ziona-rehovot,אבן עזרא 15,5,131,11,"1,900,000","14,503",2016
21521,2016.0,4.0,21/4/2016,ness-ziona-rehovot,,4.5,116,,"1,750,000","15,086",2011
21522,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,3,66,,"790,000","11,969",1978
21523,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,5,210,,"2,550,000","12,142",2013
21524,2016.0,3.0,29/3/2016,ness-ziona-rehovot,אוסישקין מנחם 22,5,210,,"2,550,000","12,142",2013
21525,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,4,120,,"1,195,000","9,958",1970
21526,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,4,80,,"860,000","10,750",1970
21527,2016.0,3.0,29/3/2016,ness-ziona-rehovot,אגמון 99,6,190,16,"3,385,000","17,815",2015
21528,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,6,190,,"3,385,000","17,815",2015
21529,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,5,122,,"1,740,000","14,262",1986
21530,2016.0,3.0,29/3/2016,ness-ziona-rehovot,גבריאלוב 13,3,66,4,"790,000","11,969",1978
21531,2016.0,3.0,29/3/2016,ness-ziona-rehovot,בן יהודה אליעזר 7,5,122,,"1,740,000","14,262",1986
21532,2016.0,3.0,29/3/2016,ness-ziona-rehovot,לוין אפשטיין 43,4,120,4,"1,195,000","9,958",1970
21533,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,6,151,,"2,365,000","15,662",2000
21534,2016.0,3.0,29/3/2016,ness-ziona-rehovot,בר כוכבא 3,4,80,4,"860,000","10,750",1970
21535,2016.0,3.0,29/3/2016,ness-ziona-rehovot,המרגנית 13,6,151,1,"2,365,000","15,662",2000
21536,2016.0,3.0,29/3/2016,ness-ziona-rehovot,מנוחה ונחלה 46,4,100,3,"1,600,000","16,000",1990
21537,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,4,100,,"1,600,000","16,000",1990
21538,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,4,126,,"1,800,000","14,285",2016
21539,2016.0,3.0,29/3/2016,ness-ziona-rehovot,מנשה (קפרא) 43,4,126,4,"1,800,000","14,285",2016
21540,2016.0,3.0,29/3/2016,ness-ziona-rehovot,מנשה (קפרא) 43,4,114,4,"1,550,000","13,596",2016
21541,2016.0,3.0,29/3/2016,ness-ziona-rehovot,,4,114,,"1,550,000","13,596",2016
21542,2016.0,3.0,27/3/2016,ness-ziona-rehovot,,3,84,,"1,330,000","15,833",2013
21543,2016.0,3.0,27/3/2016,ness-ziona-rehovot,מילכה וולפסון 50,6,149,,"2,125,850","14,267",2016
21544,2016.0,3.0,27/3/2016,ness-ziona-rehovot,ארלוזורוב 66,3,84,3,"1,330,000","15,833",2013
21545,2016.0,3.0,27/3/2016,ness-ziona-rehovot,,8,277,,"3,420,000","12,346",2015
21546,2016.0,3.0,27/3/2016,ness-ziona-rehovot,,4,104,,"1,630,000","15,673",2014
21547,2016.0,3.0,27/3/2016,ness-ziona-rehovot,,4,110,,"1,928,000","17,527",2012
21548,2016.0,3.0,27/3/2016,ness-ziona-rehovot,ארקין א 4,4,118,1,"2,450,000","20,762",1973
21549,2016.0,3.0,27/3/2016,ness-ziona-rehovot,חושן 4,4,110,1,"1,928,000","17,527",2012
21550,2016.0,3.0,27/3/2016,ness-ziona-rehovot,ביאלר קלמן 2,3,75,3,"1,330,000","17,733",1997
21551,2016.0,3.0,27/3/2016,ness-ziona-rehovot,סביון 1,5,120,1,"1,930,000","16,083",2015
21552,2016.0,2.0,29/2/2016,ness-ziona-rehovot,דרך גבעות הכורכר 41,,,,"2,520,000",,
21553,2016.0,2.0,29/2/2016,ness-ziona-rehovot,לרר משה 16,5,128,1,"2,520,000","19,687",2013
21554,2016.0,2.0,29/2/2016,ness-ziona-rehovot,,4.5,114,,"1,980,000","17,368",2008
21555,2016.0,2.0,29/2/2016,ness-ziona-rehovot,האמהות 7,4.5,114,5,"1,980,000","17,368",2008
21556,2016.0,2.0,26/2/2016,ness-ziona-rehovot,הפרדסים 8,5,120,4,"2,200,000","18,333",2008
21557,2016.0,2.0,26/2/2016,ness-ziona-rehovot,אבן עזרא,4,104,6,"1,450,000","13,942",2015
21558,2016.0,2.0,26/2/2016,ness-ziona-rehovot,הר מוריה,,,,"1,821,364",,
21559,2016.0,2.0,26/2/2016,ness-ziona-rehovot,דרך מנחם בגין,,,,"1,625,998",,
21560,2016.0,2.0,26/2/2016,ness-ziona-rehovot,אופק 30,3,79,5,"1,625,998","20,582",2015
21561,2016.0,2.0,26/2/2016,ness-ziona-rehovot,רחובות 15,4,106,6,"1,585,000","14,952",2016
21562,2016.0,2.0,26/2/2016,ness-ziona-rehovot,הר הצופים 118,5,133,2,"1,821,364","13,694",2014
21563,2016.0,2.0,26/2/2016,ness-ziona-rehovot,"לסקוב חיים,רא""ל 9",4,98,7,"1,430,000","14,591",1996
21564,2016.0,2.0,26/2/2016,ness-ziona-rehovot,אבן עזרא 6,5,123,7,"1,630,000","13,252",2015
21565,2016.0,2.0,26/2/2016,ness-ziona-rehovot,רחובות 40,4,102,10,"1,625,000","15,931",2016
21566,2016.0,2.0,25/2/2016,ness-ziona-rehovot,כרמל 9,3,86,14,"1,690,000","19,651",2005
21567,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,5,120,,"2,290,000","19,083",2015
21568,2016.0,2.0,25/2/2016,ness-ziona-rehovot,הר הצופים 27,4,89,6,"1,450,000","16,292",2003
21569,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,6,200,,"3,000,000","15,000",1990
21570,2016.0,2.0,25/2/2016,ness-ziona-rehovot,"רפאל סויסה,שד 230",5,118,,"1,985,850","16,829",2016
21571,2016.0,2.0,25/2/2016,ness-ziona-rehovot,וולפסון מילכה 3,4,94,,"1,660,000","17,659",2012
21572,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,3,70,,"1,155,000","16,500",2012
21573,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,4,94,,"1,660,000","17,659",2012
21574,2016.0,2.0,25/2/2016,ness-ziona-rehovot,מילכה וולפסון 6,4,100,1,"1,500,000","15,000",2016
21575,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,4,100,,"1,500,000","15,000",2016
21576,2016.0,2.0,25/2/2016,ness-ziona-rehovot,הפרדסים 4,4,104,2,"1,875,000","18,028",2008
21577,2016.0,2.0,25/2/2016,ness-ziona-rehovot,דרך יבנה 59,4,96,2,"1,500,000","15,625",1970
21578,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,4,96,,"1,500,000","15,625",1970
21579,2016.0,2.0,25/2/2016,ness-ziona-rehovot,סעדיה גאון 30,3,70,1,"1,155,000","16,500",2012
21580,2016.0,2.0,25/2/2016,ness-ziona-rehovot,,5,118,,"1,985,850","16,829",2016
21581,2016.0,2.0,25/2/2016,ness-ziona-rehovot,ארזים 9,5,127,1,"2,175,000","17,125",2000
21582,2016.0,1.0,29/1/2016,ness-ziona-rehovot,"אפרים קציר,פרופ' 25",5,125,4,"2,110,000","16,880",2009
21583,2016.0,1.0,29/1/2016,ness-ziona-rehovot,רחובות 6,5,123,5,"1,553,000","12,626",2016
21584,2016.0,1.0,29/1/2016,ness-ziona-rehovot,רחובות 15,5,128,15,"2,080,000","16,250",2016
21585,2016.0,1.0,28/1/2016,ness-ziona-rehovot,יעקב 17,3,78,2,"1,240,000","15,897",1960
21586,2016.0,1.0,28/1/2016,ness-ziona-rehovot,הרצל 17,3,75,5,"1,391,755","18,556",2015
21587,2016.0,1.0,28/1/2016,ness-ziona-rehovot,פקיעין 4,5,120,14,"1,530,000","12,750",2012
21588,2016.0,1.0,28/1/2016,ness-ziona-rehovot,שד חן 47,4.5,91,1,"1,685,000","18,516",1999
21589,2016.0,1.0,28/1/2016,ness-ziona-rehovot,הגליל 11,3,88,2,"1,240,000","14,090",2003
21590,2016.0,1.0,28/1/2016,ness-ziona-rehovot,האמהות 16,4,93,6,"2,010,000","21,612",2006
21591,2016.0,1.0,28/1/2016,ness-ziona-rehovot,,5,137,,"2,635,000","19,233",2003
21592,2016.0,1.0,28/1/2016,ness-ziona-rehovot,,4,94,,"1,760,000","18,723",2014
21593,2016.0,1.0,28/1/2016,ness-ziona-rehovot,פלדמן יוסף 13,5,137,1,"2,635,000","19,233",2003
21594,2016.0,1.0,28/1/2016,ness-ziona-rehovot,השיטה 13,6,190,1,"2,300,000","12,105",1995
21595,2016.0,1.0,28/1/2016,ness-ziona-rehovot,,6,190,,"2,300,000","12,105",1995
