,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
19099,2010,4,30/04/2010,ness-ziona-rehovot,ביאלר קלמן 7,4,99,2,"1,050,000","10,606",1995
19100,2010,4,30/04/2010,ness-ziona-rehovot,נוה עובד 99,4,100,1,"1,367,000","13,670",2010
19101,2010,4,30/04/2010,ness-ziona-rehovot,הרצל 161,3,66,2,"670,000","10,151",1980
19102,2010,4,30/04/2010,ness-ziona-rehovot,כוכבי דוד 6,2.5,66,,"1,400,000","21,212",1900
19103,2010,4,29/04/2010,ness-ziona-rehovot,"חס""ם 1",4,79,1,"770,000","9,746",1980
19104,2010,4,29/04/2010,ness-ziona-rehovot,דולצין אריה 3,4,110,1,"995,000","9,045",1991
19105,2010,4,29/04/2010,ness-ziona-rehovot,יהודה לייב יוספזון 99,6,157,8,"2,234,364","14,231",2010
19106,2010,4,29/04/2010,ness-ziona-rehovot,נוה עובד 1,5,120,4,"1,765,000","14,708",2011
19107,2010,4,28/04/2010,ness-ziona-rehovot,פרץ 9,4,91,,"800,801","8,800",1975
19108,2010,4,28/04/2010,ness-ziona-rehovot,סייפן 2,4,145,,"1,790,000","12,344",2008
19109,2010,4,28/04/2010,ness-ziona-rehovot,הרמן מאיר 11,4,107,,"1,330,000","12,429",1995
19110,2010,4,28/04/2010,ness-ziona-rehovot,,5,120,,"1,275,000","10,625",1996
19111,2010,4,28/04/2010,ness-ziona-rehovot,הרצל,4,1,22,"1,685,000",,2010
19112,2010,4,28/04/2010,ness-ziona-rehovot,"מרשוב אהרון,ד""ר 8",4,108,1,"950,000","8,796",1976
19113,2010,4,28/04/2010,ness-ziona-rehovot,,4,107,,"1,330,000","12,429",1995
19114,2010,4,28/04/2010,ness-ziona-rehovot,,4,1,,"1,395,000",,2010
19115,2010,4,28/04/2010,ness-ziona-rehovot,,3,57,,"1,360,000","23,859",1970
19116,2010,4,28/04/2010,ness-ziona-rehovot,ארלוזורוב 27,3,57,,"1,360,000","23,859",1970
19117,2010,4,28/04/2010,ness-ziona-rehovot,,4,1,6,"1,395,000",,2010
19118,2010,4,28/04/2010,ness-ziona-rehovot,,4,1,,"1,685,000",,2010
19119,2010,4,28/04/2010,ness-ziona-rehovot,,3,59,,"593,000","10,050",1969
19120,2010,4,28/04/2010,ness-ziona-rehovot,נחמני 2,5,120,1,"1,275,000","10,625",1996
19121,2010,3,31/03/2010,ness-ziona-rehovot,נוה עובד 6,3,80,4,"1,196,000","14,950",2010
19122,2010,3,31/03/2010,ness-ziona-rehovot,נוה עובד 11,5,125,5,"2,145,000","17,160",2010
19123,2010,3,31/03/2010,ness-ziona-rehovot,נוה עובד 13,4,100,2,"1,331,700","13,317",2010
19124,2010,3,31/03/2010,ness-ziona-rehovot,נוה עובד 23,5,125,2,"1,507,000","12,056",2010
19125,2010,3,30/03/2010,ness-ziona-rehovot,שטינברג 7,3,70,1,"325,000","4,642",1974
19126,2010,3,30/03/2010,ness-ziona-rehovot,"לח""י 53",3,73,2,"204,000","2,794",1973
19127,2010,3,30/03/2010,ness-ziona-rehovot,מרבד הקסמים 42,2,55,3,"143,048","2,600",1976
19128,2010,3,30/03/2010,ness-ziona-rehovot,קובנר 6,3,72,1,"104,000","1,444",1976
19129,2010,3,30/03/2010,ness-ziona-rehovot,נוה עובד 11,3.5,80,2,"1,283,400","16,042",2010
19130,2010,3,29/03/2010,ness-ziona-rehovot,נוה עובד 26,5,127,1,"1,503,686","11,840",2010
19131,2010,3,29/03/2010,ness-ziona-rehovot,כרמל 311,4,100,,"1,429,000","14,290",2010
19132,2010,3,29/03/2010,ness-ziona-rehovot,נוה עובד 23,4.5,118,3,"1,470,955","12,465",2009
19133,2010,3,28/03/2010,ness-ziona-rehovot,עליה 4,3,64,3,"880,000","13,750",1979
19134,2010,3,28/03/2010,ness-ziona-rehovot,גלוסקין 16,4.5,80,5,"800,000","10,000",1993
19135,2010,3,28/03/2010,ness-ziona-rehovot,"חס""ם 11",2,53,1,"574,170","10,833",1985
19136,2010,3,28/03/2010,ness-ziona-rehovot,"שיין מקס ואמפרו,שד 11",4,10,10,"1,290,000","129,000",2010
19137,2010,3,28/03/2010,ness-ziona-rehovot,מרדכי אנילביץ',4,100,,"1,090,000","10,900",2010
19138,2010,3,28/03/2010,ness-ziona-rehovot,ראובן 10,3,48,3,"830,000","17,291",2000
19139,2010,3,28/03/2010,ness-ziona-rehovot,ההסתדרות 64,2.5,36,1,"465,000","12,916",1990
19140,2010,3,28/03/2010,ness-ziona-rehovot,קהילת אוהיו 18,5,120,,"1,580,000","13,166",1992
19141,2010,3,28/03/2010,ness-ziona-rehovot,החצב 11,4,125,,"2,150,000","17,200",1976
19142,2010,3,28/03/2010,ness-ziona-rehovot,מרדכי אנילביץ',4,105,7,"960,000","9,142",2010
19143,2010,3,28/03/2010,ness-ziona-rehovot,מרדכי אנילביץ' 3,4,113,1,"1,035,000","9,159",2010
19144,2010,3,28/03/2010,ness-ziona-rehovot,דב אלוני 99,4,130,2,"1,250,000","9,615",2010
19145,2010,3,28/03/2010,ness-ziona-rehovot,דוד אלעזר 1,4,99,,"1,330,000","13,434",1996
19146,2010,3,28/03/2010,ness-ziona-rehovot,מילצן חיים אליעזר 2,3,58,1,"540,000","9,310",1970
19147,2010,3,28/03/2010,ness-ziona-rehovot,בוסתנאי 6,4,100,2,"1,255,000","12,550",2003
19148,2010,3,28/03/2010,ness-ziona-rehovot,נווה אלון 24,4.5,1,6,"1,163,000",,2011
19149,2010,3,28/03/2010,ness-ziona-rehovot,נוה עובד 10,2,60,4,"1,150,000","19,166",2011
19150,2010,3,28/03/2010,ness-ziona-rehovot,נוה עובד 6,5,125,5,"1,792,274","14,338",2010
19151,2010,2,28/02/2010,ness-ziona-rehovot,נוה עובד,5,125,,"1,949,000","15,592",2009
19152,2010,2,28/02/2010,ness-ziona-rehovot,מרדכי אנילביץ' 2,4,113,5,"1,020,000","9,026",2010
19153,2010,2,28/02/2010,ness-ziona-rehovot,שקולניק אהרן 7,7,183,8,"1,850,000","10,109",1982
19154,2010,2,28/02/2010,ness-ziona-rehovot,נוה עובד 3,5,120,4,"1,730,000","14,416",2010
19155,2010,2,28/02/2010,ness-ziona-rehovot,הוז דב 30,3,61,4,"475,000","7,786",1970
19156,2010,2,28/02/2010,ness-ziona-rehovot,"ששת הימים, דרך",4,105,6,"975,000","9,285",2010
19157,2010,2,26/02/2010,ness-ziona-rehovot,שמעוני דוד,5,1,2,"1,400,000",,2009
19158,2010,2,26/02/2010,ness-ziona-rehovot,נוה עובד 12,4,115,,"1,309,356","11,385",2011
19159,2010,2,26/02/2010,ness-ziona-rehovot,יהודה לייב יוספזון 99,5,115,4,"1,402,668","12,197",2010
19160,2010,2,26/02/2010,ness-ziona-rehovot,השומר 2,3,130,,"540,000","4,153",1956
19161,2010,2,26/02/2010,ness-ziona-rehovot,מילר טוביה 15,4,104,1,"1,070,000","10,288",1980
19162,2010,2,25/02/2010,ness-ziona-rehovot,דב אלוני 43,4,140,2,"1,300,000","9,285",2010
19163,2010,2,25/02/2010,ness-ziona-rehovot,ויצמן 3,3,65,1,"850,000","13,076",1963
19164,2010,2,25/02/2010,ness-ziona-rehovot,הבנים 3,3,75,4,"622,000","8,293",1980
19165,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד,3,150,1,"1,306,000","8,706",2010
19166,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד 4,5,120,6,"1,786,400","14,886",2010
19167,2010,2,25/02/2010,ness-ziona-rehovot,הרב מדר זכריה 26,4,109,1,"1,090,000","10,000",1993
19168,2010,2,25/02/2010,ness-ziona-rehovot,פקיעין 7,5,123,4,"1,230,000","10,000",2010
19169,2010,2,25/02/2010,ness-ziona-rehovot,פורר משה 6,3,72,6,"920,000","12,777",1998
19170,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד 25,3,94,1,"1,161,670","12,358",2009
19171,2010,2,25/02/2010,ness-ziona-rehovot,מרדכי אנילביץ' 2,5,125,4,"1,100,000","8,800",2010
19172,2010,2,25/02/2010,ness-ziona-rehovot,רחבעם זאבי 32,2,43,,"390,000","9,069",1980
19173,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד 5,4,100,1,"1,254,592","12,545",2010
19174,2010,2,25/02/2010,ness-ziona-rehovot,אבן עזרא 7,5,123,,"1,222,000","9,934",2010
19175,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד 13,4.5,100,5,"2,150,000","21,500",2010
19176,2010,2,25/02/2010,ness-ziona-rehovot,הצנחנים 8,2,42,3,"395,000","9,404",1970
19177,2010,2,25/02/2010,ness-ziona-rehovot,שד חן 58,5,106,3,"1,240,000","11,698",1985
19178,2010,2,25/02/2010,ness-ziona-rehovot,כרמל 7,4,100,,"1,150,000","11,500",2007
19179,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד,5,125,3,"1,660,000","13,280",2010
19180,2010,2,25/02/2010,ness-ziona-rehovot,נוה עובד,5,125,7,"2,704,000","21,632",2009
19181,2010,1,31/01/2010,ness-ziona-rehovot,השומרים 4,3,93,1,"600,000","6,451",1971
19182,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד,4,10,2,"1,370,000","137,000",2009
19183,2010,1,31/01/2010,ness-ziona-rehovot,יהודה הלוי 30,3,81,1,"730,000","9,012",1980
19184,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד 99,6,170,1,"2,260,000","13,294",2010
19185,2010,1,31/01/2010,ness-ziona-rehovot,שדרות פנחס בן דוד קפרא 11,5,120,,"1,208,800","10,073",2007
19186,2010,1,31/01/2010,ness-ziona-rehovot,"לח""י 55",3,64,3,"560,000","8,750",1994
19187,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד 221,5,10,4,"1,700,000",,2010
19188,2010,1,31/01/2010,ness-ziona-rehovot,הזמיר 5,6,184,,"1,885,000","10,244",2009
19189,2010,1,31/01/2010,ness-ziona-rehovot,חרוב 13,5,125,,"1,507,500","12,060",2004
19190,2010,1,31/01/2010,ness-ziona-rehovot,גורדון 38,3,63,3,"735,000","11,666",1970
19191,2010,1,31/01/2010,ness-ziona-rehovot,בנארי יצחק 10,4,110,1,"1,223,458","11,122",2003
19192,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד 99,5,10,6,"2,350,000",,2010
19193,2010,1,31/01/2010,ness-ziona-rehovot,אלה 1,5,131,4,"1,640,000","12,519",2005
19194,2010,1,31/01/2010,ness-ziona-rehovot,מזרחי משה 2,5,109,5,"1,000,000","9,174",1989
19195,2010,1,31/01/2010,ness-ziona-rehovot,הלל יעקוב 5,3,52,1,"625,000","12,019",1970
19196,2010,1,31/01/2010,ness-ziona-rehovot,בר-לב חיים 7,3.5,79,6,"940,000","11,898",1998
19197,2010,1,31/01/2010,ness-ziona-rehovot,החבצלת 3,5.5,115,,"945,000","8,217",2005
19198,2010,1,31/01/2010,ness-ziona-rehovot,יאיר שטרן אברהם 14,3,67,1,"750,000","11,194",1990
19199,2010,1,31/01/2010,ness-ziona-rehovot,גורדון א.ד. 38,3,63,3,"735,000","11,666",1970
19200,2010,1,31/01/2010,ness-ziona-rehovot,א.ד. גורדון 40,3,63,,"735,000","11,666",1970
19201,2010,1,31/01/2010,ness-ziona-rehovot,מרגולין 6,4,10,,"1,370,000","137,000",2009
19202,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד,4,10,2,"1,370,000","137,000",2009
19203,2010,1,31/01/2010,ness-ziona-rehovot,השומרים 4,3,93,1,"600,000","6,451",1971
19204,2010,1,31/01/2010,ness-ziona-rehovot,שדרות פנחס בן דוד קפרא,5,120,,"1,208,800","10,073",2007
19205,2010,1,31/01/2010,ness-ziona-rehovot,"בן ארי יצחק,דרך 6",4,110,1,"1,223,458","11,122",2003
19206,2010,1,31/01/2010,ness-ziona-rehovot,אלה 1,5,131,,"1,640,000","12,519",2005
19207,2010,1,31/01/2010,ness-ziona-rehovot,לח''י 55,3,64,,"560,000","8,750",1994
19208,2010,1,31/01/2010,ness-ziona-rehovot,מזרחי משה 2,5,109,5,"1,000,000","9,174",1989
19209,2010,1,31/01/2010,ness-ziona-rehovot,נוה עובד 99,6,170,1,"2,260,000","13,294",2010
19210,2010,1,31/01/2010,ness-ziona-rehovot,שדרות פנחס בן דוד קפרא 11,5,120,,"1,208,800","10,073",2007
19211,2011,12,30/12/2011,ness-ziona-rehovot,שדרות מקס ואמפרו שיין 14,4,104,,"1,227,807","11,805",2007
19212,2011,12,30/12/2011,ness-ziona-rehovot,,5,126,,"1,445,000","11,468",2011
19213,2011,12,30/12/2011,ness-ziona-rehovot,,5,126,,"1,445,000","11,468",2011
19214,2011,12,29/12/2011,ness-ziona-rehovot,דרך מנחם בגין 40,5,110,7,"1,569,316","14,266",2012
19215,2011,12,29/12/2011,ness-ziona-rehovot,הרב יעקב ברמן,5,132,5,"1,690,000","12,803",2012
19216,2011,12,29/12/2011,ness-ziona-rehovot,שפינוזה ברוך 26,4,82,2,"1,090,000","13,292",1980
19217,2011,12,29/12/2011,ness-ziona-rehovot,פולג 5,5,125,1,"2,009,365","16,074",2011
19218,2011,12,29/12/2011,ness-ziona-rehovot,,4,100,1,"1,075,000","10,750",2011
19219,2011,12,29/12/2011,ness-ziona-rehovot,דרך הים 12,4,100,4,"1,299,200","12,992",2013
19220,2011,12,29/12/2011,ness-ziona-rehovot,,4,100,,"1,075,000","10,750",2011
19221,2011,12,29/12/2011,ness-ziona-rehovot,,4,82,,"1,090,000","13,292",1980
19222,2011,12,29/12/2011,ness-ziona-rehovot,,5,110,7,"1,569,316","14,266",2012
19223,2011,12,29/12/2011,ness-ziona-rehovot,,5,125,,"2,009,365","16,074",2011
19224,2011,12,29/12/2011,ness-ziona-rehovot,שפינוזה ברוך 26,4,82,2,"1,090,000","13,292",1980
19225,2011,12,29/12/2011,ness-ziona-rehovot,,4,100,,"1,299,200","12,992",2013
19226,2011,12,29/12/2011,ness-ziona-rehovot,,5,110,,"1,569,316","14,266",2012
19227,2011,12,29/12/2011,ness-ziona-rehovot,,4,100,1,"1,075,000","10,750",2011
19228,2011,12,29/12/2011,ness-ziona-rehovot,,5,132,5,"1,690,000","12,803",2012
19229,2011,12,29/12/2011,ness-ziona-rehovot,חזון איש 17,4,100,,"1,342,000","13,420",2012
19230,2011,12,29/12/2011,ness-ziona-rehovot,פריד משה 1,4,100,4,"1,299,200","12,992",2013
19231,2011,12,29/12/2011,ness-ziona-rehovot,,5,132,,"1,690,000","12,803",2012
19232,2011,12,29/12/2011,ness-ziona-rehovot,נוה עובד 99,5,125,1,"2,009,365","16,074",2011
19233,2011,12,28/12/2011,ness-ziona-rehovot,דב 70,4,100,,"1,150,000","11,500",2012
19234,2011,12,28/12/2011,ness-ziona-rehovot,,4,100,7,"1,085,000","10,850",2011
19235,2011,12,28/12/2011,ness-ziona-rehovot,דרך יבנה 8,4,71,4,"820,000","11,549",1970
19236,2011,12,28/12/2011,ness-ziona-rehovot,נוה עובד 3,5,100,1,"1,780,000","17,800",2012
19237,2011,12,28/12/2011,ness-ziona-rehovot,ארגמן 4,5,117,2,"1,790,000","15,299",2012
19238,2011,12,28/12/2011,ness-ziona-rehovot,החבצלת 7,3.5,85,2,"930,000","10,941",2000
19239,2011,12,28/12/2011,ness-ziona-rehovot,,5,135,4,"1,235,000","9,148",2011
19240,2011,12,28/12/2011,ness-ziona-rehovot,,4,100,1,"1,045,000","10,450",2012
19241,2011,11,30/11/2011,ness-ziona-rehovot,,4,104,1,"1,193,000","11,471",2011
19242,2011,11,30/11/2011,ness-ziona-rehovot,בן יהודה 16,5,160,7,"1,840,000","11,500",1980
19243,2011,11,30/11/2011,ness-ziona-rehovot,הרצל 22,5,81,4,"530,531","6,549",1973
19244,2011,11,30/11/2011,ness-ziona-rehovot,הר הצופים 9,4,110,5,"1,260,000","11,454",1992
19245,2011,11,30/11/2011,ness-ziona-rehovot,האמהות 20,4,95,,"1,390,000","14,631",2004
19246,2011,11,30/11/2011,ness-ziona-rehovot,"רש""י 11",5,600,,"3,550,000","5,916",2009
19247,2011,11,30/11/2011,ness-ziona-rehovot,קקל 3,3,90,1,"1,270,000","14,111",2010
19248,2011,11,30/11/2011,ness-ziona-rehovot,,4,95,,"1,390,000","14,631",2004
19249,2011,11,30/11/2011,ness-ziona-rehovot,האמהות 20,4,95,,"1,390,000","14,631",2004
19250,2011,11,30/11/2011,ness-ziona-rehovot,הרצל 22,5,81,4,"530,531","6,549",1973
19251,2011,11,30/11/2011,ness-ziona-rehovot,"רש""י 11",5,600,,"3,550,000","5,916",2009
19252,2011,11,30/11/2011,ness-ziona-rehovot,,3,90,,"1,270,000","14,111",2010
19253,2011,11,30/11/2011,ness-ziona-rehovot,,5,81,,"530,531","6,549",1973
19254,2011,11,30/11/2011,ness-ziona-rehovot,בן יהודה אליעזר 16,5,160,7,"1,840,000","11,500",1980
19255,2011,11,30/11/2011,ness-ziona-rehovot,,5,600,,"3,550,000","5,916",2009
19256,2011,11,30/11/2011,ness-ziona-rehovot,קקל 3,3,90,1,"1,270,000","14,111",2010
19257,2011,11,30/11/2011,ness-ziona-rehovot,,5,160,,"1,840,000","11,500",1980
19258,2011,11,29/11/2011,ness-ziona-rehovot,מרגולין 3,2.5,68,,"1,550,000","22,794",1936
19259,2011,11,29/11/2011,ness-ziona-rehovot,שפינוזה ברוך 17,3.5,70,,"926,000","13,228",1970
19260,2011,11,29/11/2011,ness-ziona-rehovot,תל אביב 12,4,103,,"1,250,000","12,135",1988
19261,2011,11,29/11/2011,ness-ziona-rehovot,האמהות 11,5,176,,"2,765,000","15,710",2007
19262,2011,11,29/11/2011,ness-ziona-rehovot,האמהות 11,5,143,,"2,200,000","15,384",2007
19263,2011,11,29/11/2011,ness-ziona-rehovot,יעקב רייפן 99,4,103,3,"1,215,000","11,796",2011
19264,2011,11,29/11/2011,ness-ziona-rehovot,דוד אלעזר 1,5,103,1,"1,663,000","16,145",2001
19265,2011,11,29/11/2011,ness-ziona-rehovot,דרך הים 12,4,100,5,"1,308,969","13,089",2011
19266,2011,11,29/11/2011,ness-ziona-rehovot,,4,103,,"1,250,000","12,135",1988
19267,2011,11,29/11/2011,ness-ziona-rehovot,,3.5,70,,"926,000","13,228",1970
19268,2011,11,29/11/2011,ness-ziona-rehovot,,4,103,,"1,215,000","11,796",2011
19269,2011,11,29/11/2011,ness-ziona-rehovot,,4,100,5,"1,308,969","13,089",2011
19270,2011,11,29/11/2011,ness-ziona-rehovot,שדות 5,5,103,1,"1,663,000","16,145",2001
19271,2011,10,31/10/2011,ness-ziona-rehovot,בנימין 40,5,121,5,"1,650,000","13,636",2000
19272,2011,10,31/10/2011,ness-ziona-rehovot,"שיין מקס ואמפרו,שד 7",4,99,1,"1,230,000","12,424",2011
19273,2011,10,31/10/2011,ness-ziona-rehovot,סמטת רחל 6,3,96,2,"1,150,000","11,979",2011
19274,2011,10,31/10/2011,ness-ziona-rehovot,דוד אלעזר 1,4,99,1,"1,415,000","14,292",2000
19275,2011,10,31/10/2011,ness-ziona-rehovot,נוה עובד 8,7,213,,"3,561,250","16,719",2011
19276,2011,10,31/10/2011,ness-ziona-rehovot,נוה עובד 303,5,117,2,"1,740,000","14,871",2011
19277,2011,10,31/10/2011,ness-ziona-rehovot,יהודה לייב יוספזון 8,5,125,5,"1,737,646","13,901",2011
19278,2011,10,31/10/2011,ness-ziona-rehovot,אטד 9,4,105,13,"1,150,000","10,952",2011
19279,2011,10,31/10/2011,ness-ziona-rehovot,,4,99,,"1,415,000","14,292",2000
19280,2011,10,31/10/2011,ness-ziona-rehovot,נוה עובד 303,5,117,2,"1,740,000","14,871",2011
19281,2011,10,31/10/2011,ness-ziona-rehovot,,5,121,,"1,650,000","13,636",2000
19282,2011,10,31/10/2011,ness-ziona-rehovot,הקשת 1,4,99,1,"1,415,000","14,292",2000
19283,2011,10,31/10/2011,ness-ziona-rehovot,סמטת רחל 6,3,96,2,"1,150,000","11,979",2011
19284,2011,10,31/10/2011,ness-ziona-rehovot,,5,117,,"1,740,000","14,871",2011
19285,2011,10,31/10/2011,ness-ziona-rehovot,,4,99,,"1,230,000","12,424",2011
19286,2011,10,31/10/2011,ness-ziona-rehovot,נוה עובד 8,7,213,,"3,561,250","16,719",2011
19287,2011,10,31/10/2011,ness-ziona-rehovot,,3,96,,"1,150,000","11,979",2011
19288,2011,10,31/10/2011,ness-ziona-rehovot,,4,105,13,"1,150,000","10,952",2011
19289,2011,10,31/10/2011,ness-ziona-rehovot,,5,125,5,"1,737,646","13,901",2011
19290,2011,10,31/10/2011,ness-ziona-rehovot,"שיין מקס ואמפרו,שד 7",4,99,1,"1,230,000","12,424",2011
19291,2011,10,31/10/2011,ness-ziona-rehovot,,7,213,,"3,561,250","16,719",2011
19292,2011,10,31/10/2011,ness-ziona-rehovot,,5,125,,"1,737,646","13,901",2011
19293,2011,10,31/10/2011,ness-ziona-rehovot,בנימין 40,5,121,5,"1,650,000","13,636",2000
19294,2011,10,31/10/2011,ness-ziona-rehovot,,4,105,,"1,150,000","10,952",2011
19295,2011,10,30/10/2011,ness-ziona-rehovot,מורדי הגיטאות 5,4,86,4,"1,100,000","12,790",1973
19296,2011,10,30/10/2011,ness-ziona-rehovot,הרב יעקב ברמן,4,100,,"1,410,000","14,100",2011
19297,2011,10,30/10/2011,ness-ziona-rehovot,אהרוני ישראל 1,3,62,3,"873,000","14,080",1962
19298,2011,10,30/10/2011,ness-ziona-rehovot,העוגן 3,4,100,2,"1,650,000","16,500",2005
19299,2011,10,30/10/2011,ness-ziona-rehovot,הגפן 19,7,220,,"1,400,000","6,363",1900
19300,2011,10,30/10/2011,ness-ziona-rehovot,הצנחנים 7,4.5,86,1,"940,000","10,930",1978
19301,2011,9,28/09/2011,ness-ziona-rehovot,אטד 99,4,104,4,"1,205,000","11,586",2011
19302,2011,9,28/09/2011,ness-ziona-rehovot,נוה עובד 302,5,117,3,"1,953,408","16,695",2011
19303,2011,9,27/09/2011,ness-ziona-rehovot,שד אליהו 34,3,59,3,"650,000","11,016",1976
19304,2011,9,27/09/2011,ness-ziona-rehovot,יעקב רייפן 99,4,100,5,"1,240,000","12,400",2011
19305,2011,9,27/09/2011,ness-ziona-rehovot,כוכבי דוד 9,2.5,55,,"1,551,552","28,210",1961
19306,2011,9,27/09/2011,ness-ziona-rehovot,"לח""י 6",4.5,107,9,"1,350,000","12,616",2000
19307,2011,9,27/09/2011,ness-ziona-rehovot,האמהות 13,1,115,4,"900,000","7,826",2008
19308,2011,9,27/09/2011,ness-ziona-rehovot,סעדיה גאון 98,4,103,2,"1,150,000","11,165",2011
19309,2011,9,27/09/2011,ness-ziona-rehovot,,3,59,,"650,000","11,016",1976
19310,2011,9,27/09/2011,ness-ziona-rehovot,,4,103,,"1,150,000","11,165",2011
19311,2011,9,27/09/2011,ness-ziona-rehovot,,2.5,55,,"1,551,552","28,210",1961
19312,2011,9,27/09/2011,ness-ziona-rehovot,שדרות אליהו 34,3,59,3,"650,000","11,016",1976
19313,2011,9,27/09/2011,ness-ziona-rehovot,כוכבי דוד 9,2.5,55,,"1,551,552","28,210",1961
19314,2011,9,27/09/2011,ness-ziona-rehovot,"רמב""ם 98",4,103,2,"1,150,000","11,165",2011
19315,2011,9,27/09/2011,ness-ziona-rehovot,,4.5,107,,"1,350,000","12,616",2000
19316,2011,9,27/09/2011,ness-ziona-rehovot,,4,100,,"1,240,000","12,400",2011
19317,2011,9,27/09/2011,ness-ziona-rehovot,"לח""י 6",4.5,107,9,"1,350,000","12,616",2000
19318,2011,9,27/09/2011,ness-ziona-rehovot,,4,100,5,"1,240,000","12,400",2011
19319,2011,9,27/09/2011,ness-ziona-rehovot,,1,115,,"900,000","7,826",2008
19320,2011,9,27/09/2011,ness-ziona-rehovot,האמהות 13,1,115,4,"900,000","7,826",2008
19321,2011,9,26/09/2011,ness-ziona-rehovot,ברנר 17,3,80,6,"2,282,282","28,528",2011
19322,2011,9,26/09/2011,ness-ziona-rehovot,נוה עובד 99,5,125,3,"1,705,200","13,641",2011
19323,2011,9,26/09/2011,ness-ziona-rehovot,זטוצקי יעקב 4,6,200,,"7,560,000","37,800",2008
19324,2011,9,26/09/2011,ness-ziona-rehovot,הרב דוד ישראל 79,4,140,,"1,060,240","7,573",1991
19325,2011,9,26/09/2011,ness-ziona-rehovot,נוה עובד 99,4,100,3,"1,740,000","17,400",2014
